,user_a,user_b
839,h?c khoa nào,khoa công ngh? thông tin
840,h?c tru?ng nào? khoá m?y,tru?ng d?i h?c Tôn Ð?c th?ng và khoá 21
841,tên là gì,Khoa
842,sinh nam m?y?,1999
843,bao nhiêu tu?i?,21 tu?i
844,Tên gì?,Lan Anh.
845,Tên gì?,Tu?n Duy.
846,Ð?a ch??,Kha V?n Cân.
847,Ð?a ch??,Gò V?p.
848,Nhà ? dâu?,Trái Ð?t.
849,Nhà ? dâu?,Vi?t Nam.
850,Nhà ? dâu?,Nh?t B?n.
851,Tên gì?,Lan Anh.
852,Tên gì?,Tu?n Duy.
853,Ð?a ch??,Kha V?n Cân.
854,Ð?a ch??,Gò V?p.
855,Nhà ? dâu?,Trái Ð?t.
856,Nhà ? dâu?,Vi?t Nam.
857,Nhà ? dâu?,Nh?t B?n.
858,"Chào nhé, b?n tên gì nh??",Tôi tên Tu?n
859,B?n bao tu?i?,Tôi nam nay 21 tu?i
860,Quê quán?,Ninh Thu?n
861,Thích an gì?,An kem.
862,Có b?n gái chua?,Chua có nha!
863,tên mày là gì?,Hung
864,bao nhiêu tu?i?,21
865,dang h?c hay di làm?,dang h?c
866,sinh viên tru?ng nào?,Ð?i h?c Tôn Ð?c Th?ng
867,ngành gì mày?,công ngh? thông tin
868,quê mày ? dâu?,Qu?ng Nam
869,? kí túc xá hay ? ngoài?,Kí túc xá
870,có xài facebook hay zalo chi không?,có xài facebook nhen
871,cho xin nick facebook du?c hem?,"okay, nick face là nxhung0405."
872,cho xin sdt d? ti?n liên l?c du?c không,917234872
873,Tên gì?,Quang Minh
874,Ð?a ch??,CMT8.
875,Ð?a ch??,Tân Bình.
876,Nhà ? dâu?,Sài Gòn.
877,Nhà ? dâu?,Vi?t Nam.
878,Nhà ? dâu?,Nh?t B?n.
879,mày tên gì?,Cu?ng
880,bao tu?i ?,20
881,Ngo?i hình ?,?n
882,gi?i tính ?,XY
883,Ð?a ch? nhà ?,không nh?
884,s? di?n tho?i ?,120000
885,H?c d?i h?c gì  ?,TDTU
886,mày tên gì?,Phúc
887,bao tu?i,20
888,dang h?c ? dâu?,TDTU
889,dang di h?c hay di làm?,Ðang h?c ? TDTU
890,u?c mo sau này làm gì?,L?p trình viên làm v? web luong nghìn dô
891,b?n tên gì ?,Nam
892,Nhiêu tu?i r?i ?,22
893,h?c khoa nào ?,CNTT
894,nào ra tru?ng ?,nam sau
895,có b? chua ?,có r?i
896,mày tên gì?,Hùng
897,bao tu?i,20
898,dang ? dâu?,H? Chí Minh
899,dang làm gì?,sinh viên
900,mày tên gì?,Hùng
901,bao tu?i,20
902,nhà m?y ngu?i?,5
903,b?n thân tên gì?,Mai Anh
904,h?c l?p m?y,d?i h?c nam 4.
905,d?a ch? nhà ? dâu?,qu?n 4 tphcm
906,"có ch?, anh hay em trong nhà không?",có ch? và em.
907,có h?c d?i tuy?n h?c sinh gi?i không?,có
908,h?c d?i tuy?n khó không?,có
909,h?c d?i tuy?n h?c sinh gi?i môn gì?,hóa
910,tính sau này ra làm ngành gì?,CNTT
911,thích làm gì khi r?nh r?i?,"choi game, d?c sách, nghe nh?c"
912,thích coi hài không,tuong d?i thích
913,ngành nào tính di theo trong tuong lai?,Kinh t?
914,quê ? dâu?,Bình Thu?n
915,dang s?ng ? dâu?,Sài Gòn
916,mày tên gì?,Lan
917,bao tu?i,20
918,hi?n t?i ? dâu?,qu?n 7
919,? tr? hay kí túc xá?,tr?
920,quê ? dâu?,Lai Châu
921,tên gì?,Ti?n
922,bao tu?i?,22
923,quê quán?,Ð?ng Tháp
924,s? di?n tho?i?,792240342
925,có bao nhiêu ngu?i trong gia dình?,7 ngu?i
926,có m?y anh em?,3
927,B?n vào làm lâu chua?,2 nam r?i
928,B?n tên gì d?y?,Nam
929,Cho mình s? b?n d? ti?n liên l?c nha,123456789
930,C?m on b?n,Không có gì
931,mày tên gì?,Tùng
932,bao tu?i,21
933,h? và tên,nguy?n Thanh Tùng
934,dang h?c hay di làm,dang di h?c
935,tru?ng nào,d?i h?c Tôn Ð?c Th?ng
936,mày quê ? dâu,Hà N?i
937,gia dình mày m?y ngu?i,b?n ngu?i
938,mày là con th? m?y,con c?
939,mày cao bao nhiêu,m?t mét tám
940,mày n?ng bao nhiêu,65kg
941,mày có sài facebook không,có
942,facebook mày là gì,tungtungtung
943,h?c ngành nào ?,k? thu?t ph?n m?m
944,sinh nam bao nhiêu ?,1999
945,ngh? nghi?p là gì ?,sinh viên
946,h?c ? dâu ?,sài gòn
947,tru?ng tên gì ?,Ð?i h?c Tôn Ð?c Th?ng
948,cao mét m?y ?,1 mét 5
949,cân n?ng bao nhiêu ?,60 ký
950,có b?n gái chua ?,r?i
951,thích xem phim không ?,thích
952,gia dình nhiêu ngu?i ?,4 ngu?i
953,bao nhiêu tu?i ?,18
954,b?n nam m?y ?,4
955,mày tên gì?,Dung
956,sinh nam bao nhiêu?,2002
957,bao nhiêu tu?i?,19
958,mày sinh ? dâu?,Vinh Long
959,con th? m?y trong gia dình,con út
960,nhóm máu gì?,nhóm máu A
961,s? thích là gì?,choi game
962,có b?n gái chua?,chua
963,h?c d?i h?c nam m?y?,d?i h?c nam 3
964,có r?t môn chua?,s?p r?t m?t môn
965,mày h?c ? dâu?,h?c ? TDTU
966,thích ca si nào?,M? Tâm
967,Tên gì?,Huy?n
968,M?y tu?i?,21
969,Quê ? dâu?,Sóc Trang
970,H?c tru?ng gì?,TDTU
971,Ngành gì?,M?ng máy tính và truy?n thông d? li?u
972,mày tên gì?,Hùng
973,bao tu?i,20
974,nghê` nghiê?p,sinh viên
975,nhiêu tuô?i?,20
976,la`m gi`?,thâ´t nghiê?p
977,sô´ diê?n thoa?i,925632541
978,choi nha?c cu? gi`?,guitar
979,quê chô~ na`o?,o? An Giang
980,sinh nam bao nhiêu?,2000
981,mày tên gì?,Hùng
982,bao tu?i,20
983,mày thu?c cung gì?,song t?
984,mày s?ng ? dâu?,Hà N?i
985,thu?c khoa nào?,khoa công ngh? thông tin
986,chi?u cao?,1 mét 7
987,cân n?ng?,t? ch?i tr? l?i
988,tên gì?,Hi?u
989,nhiêu tu?i?,22
990,quê dâu?,Cà Mau
991,làm ngh? gì?,sinh viên
992,tru?ng nào?,Tôn Ð?c Th?ng
993,h?c ngành gì?,Công ngh? thông tin
994,d?a ch? ? dâu?,qu?n 7
995,nhiêu kí?,75
996,mét m?y?,mét 75
997,nhà nhiêu ngu?i?,4
998,b?n tên gì?,mình tên Duy
999,b?n sinh nam bao nhiêu?,mình sinh nam 2000
1000,b?n bao nhiêu tu?i?,mình 21 tu?i
1001,b?n còn dang di h?c không?,mình dang h?c d?i h?c
1002,b?n h?c tru?ng gì?,mình h?c tru?ng Tôn Ð?c Th?ng
1003,b?n quê ? dâu?,mình quê ? Ti?n Giang
1004,b?n hi?n t?i dang ? dâu?,mình dang ? thành ph? H? Chí Minh
1005,nhóc tên gì ?,Bình
1006,sinh nam nào ?,2001
1007,h?c ngành gì ?,k? thu?t ph?n m?m
1008,so thích ?,choi bóng dá
1009,nam hay n? ?,nam
1010,mày tên gì?,Hùng
1011,bao tu?i,20
1012,? dâu?,H? Chí Minh
1013,s? thích là gì?,choi game
1014,ngh? gì?,sinh viên
1015,"Chào, b?n là ai ?",Tôi là Long
1016,"?, b?n nhiêu tu?i r?i ?",Tôi nay 21
1017,H?c d?i h?c à ?,?m mình sinh viên nam 3
1018,B?n ? tr? ch? nào ?,Bên qu?n Bình tân
1019,"Xa d?y, b?n d?n tru?ng b?ng gì ?",Mình di xe máy t?i
1020,Tên gì?,Tên Ti?n
1021,Bao tu?i?,21
1022,Nhà dâu?,? Sài Gòn
1023,Thích gì?,Ð?c sách
1024,Ðang làm gì?,Sinh viên
1025,mày tên gì?,Khoa
1026,bao tu?i,20
1027,cao,1m79
1028,B?n tên gì?,Lan
1029,M?y tu?i?,15
1030,Có ngu?i yêu chua?,chua
1031,làm ngh? gì?,công ngh? thông tin
1032,làm ? dâu?,Tphcm
1033,mày tên gì?,Hùng
1034,bao tu?i,20
1035,mày tên gì?,Hùng
1036,bao tu?i,20
1037,Tên là gì?,Duy
1038,Sinh nam bao nhiêu?,2000
1039,Ð?n t? dâu?,Trà Vinh
1040,Ðang làm gì?,H?c d?i h?c
1041,H?c tru?ng nào?,Tôn Ð?c Th?ng
1042,Ngành gì?,"IT, M?ng máy tính và Truy?n thông d? li?u"
1043,Ðang ? dâu?,tp H? Chí Minh
1044,Khoa nào?,IT
1045,Ðang s?ng cùng gia dình hay ? m?t mình?,M?t mình
1046,mày tên gì?,Hung
1047,bao tu?i,sinh nam 2001
1048,"mày di làm ? dâu, b?n c?n ngu?i hông","lotte, d? ngu?i r?i mày"
1049,có b? chua,chua
1050,có di du h?c hông,cung d?nh
1051,ba m? mày làm gì ? nhà,làm ru?ng mày oi
1052,mày tên gì?,Hùng
1053,bao tu?i,20
1054,tên b?n là gì?,L?i
1055,b?n sinh nam bao nhiêu,1999
1056,b?n sinh ra ? dâu?,"Phan Thi?t, Bình Thu?n."
1057,nhà b?n có bao nhiêu thành viên?,4
1058,s? thích c?a b?n là gì?,"choi game, nghe nh?c,..."
1059,b?n có choi th? thao không?,boi l?i
1060,b?n dang làm gì và ? dâu?,thành ph? hcm và h?c công ngh? thông tin
1061,mày tên gì?,Ly
1062,bao tu?i,19
1063,sinh nam nhiêu?,2001
1064,sinh ngày m?y?,1 tháng 9
1065,tên d?y d? là gì?,Nguy?n Th? Ly Ly
1066,mét m?y?,1m68
1067,nhiêu kg?,45kg
1068,Ê mày tên gì?,Tao tên là Mèo
1069,Mày nhiêu tu?i rôi?,Tao nam nay 20 r?i.
1070,R?i mày cung gì?,Cung Kim Nguu
1071,Mày m?nh gì?,M?nh kim hay sao á.
1072,Mày cao bao nhiêu v?y?,mét sáu
1073,Mày dang h?c tru?ng nào v?y?,TDTU
1074,Nhà mày ? dâu?,Sa Pa
1075,mày tên gì?,L?
1076,bao tu?i,21
1077,ngành gì,công ngh? thông tin
1078,s? thích,"nghe nh?c, choi game, du l?ch, thích du?c yêu, s? giàu có, ghét s? nhòm ngó, yêu hòa bình"
1079,Ê mày,Gì
1080,Cho tao h?i cái,H?i di
1081,Nhóm t? ch?n 3 c?n nhiêu tín ch? v?y,6
1082,"Ch?t bà, tao l? h?c du 4 tín ch? r?i","Ch?c chua, coi l?i di"
1083,Ch?c,V?y gi? sao
1084,mày tên gì?,Hùng
1085,bao tu?i,20
1086,tên gì?,Ð?c
1087,tu?i?,21
1088,nhà ? dâu?,Hà N?i
1089,có m?y anh ch? em?,2
1090,anh tên gì?,Ðan
1091,anh nhiêu tu?i?,21
1092,dang ? dâu?,Th? Ð?c
1093,s?ng ? dâu?,H? Chí Minh
1094,n?ng nhiêu cân?,78
1095,cao bao nhiêu?,1m82
1096,thích an gì?,"com, cháo, ph?"
1097,h?c ? dâu?,Ð?i h?c Tôn Ð?c Th?ng
1098,quê ? dâu?,Qu?ng Ninh
1099,có ngu?i yêu chua?,chua
1100,thích u?ng gì?,cà phê s?a
1101,thích choi th? thao không?,có
1102,choi môn gì?,bóng r?
1103,bi?t choi game không?,có
1104,thích choi game gì?,Liên minh huy?n tho?i
1105,di du l?ch ? nh?ng noi nào r?i?,"Qu?ng Ninh, Vung Tàu, Long H?i, Q7, Q1, Q3,..."
1106,nhà có nuôi chó hay mèo gì không?,có nuôi chó
1107,chó gì?,Alaska
1108,chó nhiêu tu?i,2
1109,chó n?ng nhiêu cân?,10
1110,dang h?c ? ch? nào?,"Ð?i h?c Tôn Ð?c Th?ng, qu?n 7"
1111,tru?ng ti?u h?c tên gì?,Tam Bình
1112,tru?ng trung h?c co s? tên gì?,Tam Bình
1113,h?c ph? thông ? dâu?,"Tam Phú, Th? Ð?c"
1114,h?c gi?i môn nào nh?t?,không bi?t
1115,thích h?c môn nào?,th? d?c
1116,di nghia v? quân s? chua?,chua
1117,dang di choi hay ? nhà?,? nhà
1118,có b? b?nh gì không?,không
1119,nhà giàu không?,không
1120,di xe gì?,wave alpha
1121,thích tác ph?m nào nh?t c?a Nam Cao?,Chí Phèo
1122,r?nh hay làm gì?,"ng?, xem youtube"
1123,name?,Ð?c
1124,old?,21
1125,come frome?,Qu?ng Bình
1126,h?c l?p 12 ? dâu?,Tam Phú
1127,con trai hay con gái?,con trai
1128,gi?i tính gì?,nam
1129,h?c gi?i không?,bình thu?ng
1130,có di làm chua?,r?i
1131,làm vi?c gì?,ph?c v?
1132,dang h?c hay làm?,v?a h?c v?a làm
1133,di dâu xa chua?,r?i
1134,Mày tên gì,B?o
1135,H?c ngành nào,Công ngh? thông tin
1136,Khóa m?y th?,k22
1137,Chuyên nghành nào,Khoa h?c máy tính
1138,Quê ? dâu,Sài Gòn
1139,Có b?n gái chua,R?i
1140,Nhà ? dâu,Qu?n 2
1141,Sinh nam bao nhiêu,Nam 2000
1142,Ði h?c b?ng gì,Xe máy
1143,H?c kì tru?c d?t lo?i gì,Khá
1144,Ðang dùng laptop hãng nào,AUSUS
1145,Dòng nào,Nitro 5
1146,Dòng dó dùng th? nào,"Mu?t, ch?y t?t"
1147,Mua lâu chua,Nam ngoái
1148,Có hãng nào t?t n?a không,MSI
1149,T?m giá bao nhiêu,C? 19 d?n 26 tri?u
1150,Core i m?y thì ch?y t?t,i5 gen 10 tr? lên
1151,SSD có d?t không,Cung không d?t
1152,SSD bao nhiêu là t?t,256Gb tr? lên là du?c
1153,"ê mày là h?c sinh m?i à, tên gì?","Trung, còn mày"
1154,có b? chua cu?,chua
1155,? t?nh lên à?,không tao ? dây
1156,tru?c h?c m?c dinh chi dúng không?,? sao mày bi?t
1157,"tao là ngu?i m?i, mong du?c giúp d??",?
1158,mày tên gì?,Hùng
1159,bao tu?i,20
1160,mày tên gì?,Hùng
1161,bao tu?i,20
1162,Tên?,Huy
1163,Tu?i?,22
1164,Làm gì?,Sinh viên
1165,Làm ? dâu?,Ð?i h?c Tôn Ð?c Th?ng
1166,Chi?u cao?,1m6
1167,S?ng ? dâu?,Ðâu dó ? Vi?t Nam
1168,Thích gì?,An
1169,mày tên gì?,Hùng
1170,bao tu?i,20
1171,nhà ? dâu,Long An
1172,Nhà nhiêu ngu?i,4
1173,Cha mày làm gì?,Nông
1174,M? mày làm gì?,Công nhân
1175,h?c ngành gì?,Công ngh? thông tin
1176,Thích dá banh không?,có
1177,di choi không?,di
1178,mày tên gì?,Hùng
1179,bao tu?i,21
1180,Quê quán ?,thành ph? H? chí minh
1181,Sinh viên nam m?y ?,Nam 3
1182,Ngành h?c ?,Công ngh? thông tin
1183,Lý do ch?n h?c t?i d?i h?c Tôn D?c th?ng ?,Do d? di?m vào dây
1184,mày tên gì?,Hùng
1185,bao tu?i,20
1186,s?ng ? dâu?,Cà Mau
1187,d?c thân không?,có
1188,h?c ? dâu?,TDTU
1189,dang làm gì?,sinh viên
1190,mày tên gì?,Hùng
1191,bao tu?i,20
1192,cao nhiêu,mét 7
1193,n?ng nhiêu,65 kí
1194,mày tên gì?,Kh?i
1195,bao tu?i,21
1196,quê quán?,Thành ph? H? Chí Minh
1197,giàu nghèo?,Nghèo
1198,công vi?c?,L?p trình viên
1199,b? b?ch sao?,?
1200,cao mét m?y?,Mét b?y
1201,n?ng nhiêu kí?,Tám ch?c
1202,có béo phì không?,M?t chút
1203,khi nào gi?m cân?,Nào r?nh dã
1204,mày tên gì?,Tài
1205,bao tu?i,21
1206,quê quán?,Qu?nng Ngãi
1207,giàu nghèo?,Nghèo
1208,công vi?c?,Chua có
1209,b? b?ch sao?,Chua có
1210,cao mét m?y?,1m75
1211,n?ng nhiêu kí?,98kg
1212,có béo phì không?,có
1213,khi nào gi?m cân?,s?p t?i r?i
1214,mày tên gì?,H?i làm gì
1215,bao tu?i,2k3
1216,N?ng nhiu?,0.08 t?n
1217,Cao nhiu?,3m chia dôi
1218,mày tên gì?,Toàn
1219,bao tu?i?,21
1220,cao nhiêu?,1m80
1221,nhiêu ký?,70
1222,có b?nh gì không?,Không
1223,mày tên gì?,Hùng
1224,bao tu?i,20
1225,mày tên gì?,Hùng
1226,bao tu?i,20
1227,Tên gì?,John Cena
1228,chú bao nhiêu tu?i?,22 tu?i
1229,n?ng bao nhiêu ký?,70 ký
1230,cao bao nhiêu mét?,1 mét 80
1231,Mày tên gì?,Ngân
1232,Bao tu?i?,18 thôi
1233,N?ng nhiêu?,t?m 60kg
1234,Mày cao mét m?y?,m?t mét sáu muoi
1235,Mày là nam hay n??,n?
1236,mày tên gì?,B?o
1237,bao tu?i,21
1238,Ông là ai?,Minh Thu (Vince)
1239,Cao bao nhi?u?,mét 688
1240,chi?u cao?,1 mét 50
1241,cân n?ng?,45 kí
1242,tên gì?,Ð?t
1243,có bi?t danh gì không?,Không
1244,ông tên gì á?,Tui tên Nam á
1245,tui 20 t?i nek ông bao nhiu á?,Tui cung 20 nèk
1246,hmmmm ông ch?c kho?ng 65kg ha?,"hong, tui n?ng lém"
1247,ông cao bnhiu á?,tui cao 1m75 á
1248,"nhìn ông cao quá ha, ông cao nhiu l?n á???",tui cao 1m75 l?n á
1249,tên cu?a ba?n?,Pha´t
1250,tuô?i cu?a ba?n?,21
1251,cao bao nhiêu?,1m7
1252,mày tên gì?,Khanh
1253,bao tu?i,20
1254,n?ng bao nhiêu kí?,56kg
1255,H?c tru?ng nào?,ÐH TÐT
1256,Có mua b?ng không?,"100 tri?u b?ng c? nhân, 200 tri?u b?ng th?c si, 100 t? làm phó hi?u tru?ng"
1257,mày tên gì?,Th?y
1258,bao tu?i?,22
1259,mày tên gì?,Bean
1260,bao tu?i,20
1261,mày tên gì?,Hùng
1262,bao tu?i,20
1263,mày tên gì?,t tên Loan
1264,bao tu?i?,tui 20 t?i gòy
1265,cao nhiêu?,tui m67
1266,n?ng nhiêu?,"hong nh? n?a, t?m 56kg gì dó"
1267,mày tên gì?,Hùng
1268,bao tu?i,20
1269,mày tên gì?,Tu?n
1270,bao tu?i,21
1271,mày tu?i gi??,tao tu?i thìn
1272,Mày tên gì?,Tên Tín
1273,Ch? quê mày ? dâu mà hôi cá quá v?y?,Vung Tàu
1274,Mày m?y tu?i r?i?,B?ng tu?i mày
1275,Mày cao bao nhiêu mà nhìn lùn v?y?,Mày ng?a m? à
1276,Mày n?ng nhiêu kí?,Cung ch? nh? ch?c t?m 65 kí
1277,mày tên gì ?,Nhon
1278,bao nhiêu tu?i ?,20
1279,cao bao nhiêu ?,1m80
1280,n?ng nhiêu kí ?,70kg
1281,có choi th? thao không ?,có
1282,mày tên gì?,tên Khoa
1283,bao tu?i,21 tu?i
1284,Cao bao nhiêu ?,1m8
1285,n?ng bao nhiêu ?,h?i làm gì
1286,Mày tên gì?,Giang
1287,Tu?i mày bao nhiêu?,Tu?i Thìn.
1288,Mày cao nhiêu?,Cao hon mày
1289,Mày n?ng bao nhiêu?,100kg
1290,Mày tên gì?,Giang
1291,Tu?i mày bao nhiêu?,Tu?i Thìn.
1292,Mày cao nhiêu?,Cao hon mày
1293,Mày n?ng bao nhiêu?,100kg
1294,Mày tên gì?,"Diiko, tui gay"
1295,Nhiêu tu?i?,21
1296,Trai hay gái?,Trai
1297,Cao nhiêu?,1m80
1298,N?ng nhiêu?,35kg
1299,Mày tên gì ?,Ði?p
1300,Bao nhiêu tu?i?,12 tu?i
1301,Có b? chua?,chua
1302,Cao nhiêu ?,n?a mét
1303,Nhiêu kí?,50 kí
1304,cho mình h?i b?n tên gì?,"t? tên Hùng, Ph?m M?nh Hùng"
1305,b?n sinh nam nào?,mình sinh nam 2001
1306,Tên gì?,Nguy?n Tr?n Nh?t Ð?c
1307,Nhiêu tu?i ?,20
1308,Bao nhiêu cân ?,40kg
1309,Cao bao nhiêu mét ?,1m68
1310,B?n dang tên gì v?y?,Mình tên Chupi
1311,Hi?n b?n bao nhiêu tu?i r?i ?,M?i 20
1312,B?n cao bao nhiêu v?y ?,Không bi?t h?i chi
1313,B?n n?ng bao nhiêu ?,Tao n?ng nhiêu k? tao ch?
1314,Mày tên gì ?,Kidz
1315,Nhiêu tu?i?,20 tu?i
1316,Cao bao nhiêu ?,mét 7
1317,Nhiêu kí?,80kg
1318,b?n tên gì?,Nam
1319,B?n bao nhiêu tu?i,20
1320,H? và tên?,Nguy?n Th? Thu Huy?n
1321,Sinh nam nhiêu?,2000
1322,"Chi?u cao, cân n?ng?","1m59, 51kg"
1323,S? di?n tho?i là gì?,0782513xxx
1324,Có bi?t danh không?,Có.
1325,Cho h?i b?n tên gì?,Bu?i Bu?i
1326,Mình có th? xin ngày sinh c?a b?n du?c không?,22/02/2000
1327,B?n cao mét bao nhiêu?,2met
1328,B?n cân n?ng bao nhiêu?,50kg
1329,B?n bao nhiêu tu?i r?i?,20
1330,tên gì?,"Tài, Duong Tr?ng Tài"
1331,bao nhiêu tu?i?,20
1332,cao bao nhiêu ?,1m68
1333,an gì chua ?,"an r?i, còn b?n?"
1334,B?n bao tu?i ?,20
1335,Tên gì?,Tôi Tên là Khang
1336,Cho xin m?y câu nha,"Ok b?n, mình là Anh Ðoàn."
1337,Tên gì ?,Mai d? thuong
1338,Sinh nam nhiêu ?,B?ng Cún
1339,Nang bao nhiêu ?,B?ng Cún
1340,Cao m?y mét ?,C?a m tr? di 20cm
1341,Bao nhiêu tu?i ?,B?ng Cún
1342,Mày tên gì?,Phát
1343,Bao tu?i?,20
1344,cao bao nhiêu ?,1m7
1345,N?ng ?,54kg
1346,S? di?n tho?i?,0793736xxx
1347,Nam hay n? ?,nam
1348,Mày tên gì?,Phát
1349,Bao tu?i?,20
1350,cao bao nhiêu ?,1m7
1351,N?ng ?,54kg
1352,S? di?n tho?i?,0793736xxx
1353,Nam hay n? ?,nam
1354,Mày tên gì?,Phát
1355,Bao tu?i?,20
1356,cao bao nhiêu ?,1m7
1357,N?ng ?,54kg
1358,S? di?n tho?i?,0793736xxx
1359,Nam hay n? ?,nam
1360,Mày tên gì ?,Minh
1361,Bao nhiêu tu?i?,mu?i m?y tu?i r?i
1362,Có b? chua?,m?i chia tay
1363,Cao nhiêu ?,mét 9
1364,Nhiêu kí?,m?y ch?c
1365,B?n tên gì v?y?,Nam
1366,B?n bao nhiêu tu?i th??,20
1367,B?n bao nhiêu kg?,72kg
1368,B?n cao bao nhiêu?,1m73
1369,Trình d? h?c v?n?,12-Dec
1370,cho mình h?i b?n tên gì?,Khoa
1371,b?n sinh nam nào?,2002
1372,b?n cân n?ng bao nhiêu?,100 kg
1373,b?n có chi?u cao bao nhiêu?,170cm
1374,B?n có b? khùng không?,khùng
1375,Mày tên gì?,Kít
1376,Tu?i mày bao nhiêu?,Tu?i Thìn.
1377,Mày cao nhiêu?,Cao g?p dôi mài
1378,Mày n?ng bao nhiêu?,100kg
1379,b?n tên gì?,Tý
1380,bao tu?i?,22
1381,ê nhiêu tu?i?,22
1382,B?n tên gì?,Mình tên H?nh
1383,B?n nhiêu tu?i?,T?m 20 tu?i
1384,B?n nhiêu kí?,52kg
1385,B?n cao nhiêu?,1m7
1386,Tên?,Nguyên
1387,Nhiêu tu?i?,20
1388,Mét m?y?,mét tám
1389,N?ng nhiêu cân?,75
1390,Mày tên gì ?,L?c
1391,Bao nhiêu tu?i?,mu?i m?y 2 3 tu?i
1392,Có b? chua?,R?i
1393,Cao nhiêu ?,mét 8
1394,Nhiêu kí?,9 ch?c
1395,cho mình h?i b?n tên gì?,"t? tên Hùng, Ph?m M?nh Hùng"
1396,b?n sinh nam nào?,mình sinh nam 2001
1397,mày tên gì?,Hùng
1398,bao tu?i,20
1399,có v? chua,chua
1400,mày cao mét m?y?,mét 74
1401,mày n?ng bao nhiêu?,70kg
1402,ch?ng nào cu?i v? ?,không bi?t
1403,mày tên gì?,Hùng
1404,bao tu?i,20
1405,Tên gì?,Khoa.
1406,Khóa m?y?,17
1407,H?c ngành gì?,CNTT.
1408,Quên mày ? dâu?,TP. HCM.
1409,Ðù qu?n m?y?,Tân Bình.
1410,Ði t? nhà mày t?i tru?ng bao lâu?,T?m n?a ti?ng.
1411,mày tên gì?,Hùng
1412,bao tu?i?,20
1413,mày có v? chua?,chua có nhé pro
1414,v? mày b? mày chua?,it's sad story
1415,mày mu?n gì ? tao?,mu?n b? mày
1416,gi? mày mu?n gì?,tao mu?n ti?n
1417,mày nghi mày là ai?,tao là tân t?ng th?ng m?
1418,là m?t th?ng dàn ông mày dã có ch?ng chua?,có r?i nhé
1419,mày s? ch?n cách ch?t nhu th? nào?,ch?t trên m?t trang
1420,mày có mu?n an th?t không?,th?t gà thì có mà th?t l?n thì không
1421,B?n tên gì?,Quang
1422,Sinh nam nhiêu?,2001
1423,Nhiêu tu?i r?i?,20
1424,T? dâu d?n?,H? Chí Minh
1425,Làm vi?c gì?,Ðang là sinh viên
1426,H?c ngành gì?,Khoa h?c máy tính
1427,Tru?ng nào?,Tôn Ð?c Th?ng
1428,Ngành dó khó không?,Khá là khó
1429,Ðang s?ng v?i ai?,Ba m?
1430,Có di du l?ch thu?ng không?,Ít khi di
1431,b?n tên gì?,tên Vân
1432,b?n nhiêu tu?i?,21 tu?i
1433,dang s?ng ? dâu?,TP.HCM
1434,b?n cung gì?,cung Song Ngu
1435,b?n sinh viên nam m?y?,nam 3
1436,h?c ? dâu?,TDTU
1437,Tru?ng nào?,Tôn Ð?c Th?ng
1438,Sinh s?ng?,Sinh ra và l?n lên t?i TPHCM
1439,S? thích?,Th?i trang
1440,Tình tr?ng quan h??,Ð?c thân
1441,Th? thao yêu thích?,C?u lông
1442,tên c?a b?n là gì?,Hùng
1443,bao nhiêu tu?i?,20
1444,b?n dang d?c thân hay không?,không
1445,quê o? dâu?,Ninh Thu?n
1446,nhà m?y ngu?i?,2
1447,h?c tru?ng nào?,Tôn Ð?c Th?ng
1448,làm ? dâu?,qu?n 1
1449,mày tên gì?,Hùng
1450,ba tên gì?,Th?ng
1451,m? tên gì?,Ngân
1452,mày bao tu?i,20
1453,nha` o? dâu?,Bi`nh Duong
1454,quê o? dâu?,Qu?ng Bình
1455,nhà m?y ngu?i?,4
1456,h?c tru?ng nào?,Tôn Ð?c Th?ng
1457,làm ? dâu?,qu?n 9
1458,Mày tên gì,Ð?c
1459,Nhà ? dâu,Bình Tân - bò nhi?u hon dân
1460,Có m?y anh ch? em,3
1461,S?p t?t nghi?p chua,chua
1462,n?ng bao nhiêu kg,75
1463,mày tên gì?,Hùng
1464,bao tu?i,20
1465,Nhà ? dâu ?,? tim c?u
1466,Quê quán ?,Viêt Nam
1467,SÐT ?,19091019019
1468,mày tên gì?,Quang
1469,bao tu?i?,20
1470,Sinh ? dâu?,H? Chí Minh
1471,Ðang làm ngh? gì?,Công ngh? thông tin
1472,Ði làm chua?,Ðang th?c t?p thôi
1473,Ði làm vui không?,Cung du?c.
1474,mày thích u?ng gì?,Trà Lipton
1475,mày thích an gì?,Rau mu?ng xào t?i.
1476,mày tên gì?,Hùng
1477,bao tu?i,20
1478,Quê ? dâu?,Sài Gòn
1479,Nickname facebook là gì?,Truc Nguyen
1480,Bao tu?i?,20
1481,Noi ??,Qu?n 7
1482,SÐT?,977736413
1483,h?c ngành gì?,CNTT
1484,tên gì?,Cu?ng
1485,Quê ? dâu ?,Tam k?
1486,bao nhiêu tu?i ?,25
1487,h?c tru?ng nào ?,ÐH Tôn Ð?c Th?ng
1488,khoa nào ?,CNTT
1489,B?n tên gì?,Lan
1490,B?n dang h?c ngành gì?,K? toán
1491,B?n dang là sinh vien nam m?y?,Sinh viên nam 4
1492,B?n có choi th? thao không?,Mình có t?p yoga.
1493,B?n ? thành ph? hay t?nh?,Mình ? thành phô.
1494,mày dang dâu dó?,qu?n 9
1495,mày nam nay bao nhiêu tu?i nh??,s?p 22
1496,mày thì s?p 25 tu?i dúng không?,không nhé
